date,ticker,log_return
2021-06-17,AAPL,0.012522162626649106
2021-06-18,AAPL,-0.01014290518538389
2021-06-21,AAPL,0.014005418541583532
2021-06-22,AAPL,0.012618326230727148
2021-06-23,AAPL,-0.0020920087271420838
2021-06-24,AAPL,-0.0021709653000402886
2021-06-25,AAPL,-0.0022516045766016383
2021-06-28,AAPL,0.012467975799033535
2021-06-29,AAPL,0.011434740554163842
2021-06-30,AAPL,0.0046103154344044345
2021-07-01,AAPL,0.0022609738145320845
2021-07-02,AAPL,0.019406906998392214
2021-07-06,AAPL,0.014611205533221405
2021-07-07,AAPL,0.01779591976732027
2021-07-08,AAPL,-0.009242167299766516
2021-07-09,AAPL,0.012970401749510595
2021-07-12,AAPL,-0.004212563467332295
2021-07-13,AAPL,0.007858317988179625
2021-07-14,AAPL,0.023814445523965236
2021-07-15,AAPL,-0.004501861090780652
2021-07-16,AAPL,-0.014176298993829536
2021-07-19,AAPL,-0.02728316991717974
2021-07-20,AAPL,0.02564250857819077
2021-07-21,AAPL,-0.005144740993067944
2021-07-22,AAPL,0.009582355830789627
2021-07-23,AAPL,0.011917666090293126
2021-07-26,AAPL,0.002890345866849911
2021-07-27,AAPL,-0.01501230830796156
2021-07-28,AAPL,-0.012271141630044773
2021-07-29,AAPL,0.0045421990427757285
2021-07-30,AAPL,0.0015095647042864925
2021-08-02,AAPL,-0.0023340523668085055
2021-08-03,AAPL,0.012565212187308208
2021-08-04,AAPL,-0.0027863095647486327
2021-08-05,AAPL,0.0007482854451033811
2021-08-06,AAPL,-0.004778455814788938
2021-08-09,AAPL,-0.0003420788674497552
2021-08-10,AAPL,-0.003359761976883371
2021-08-11,AAPL,0.0017841539697350292
2021-08-12,AAPL,0.020560580270574114
2021-08-13,AAPL,0.0014095898632701864
2021-08-16,AAPL,0.01345665821351002
2021-08-17,AAPL,-0.006173024163725122
2021-08-18,AAPL,-0.02583161069986697
2021-08-19,AAPL,0.0023202962682154996
2021-08-20,AAPL,0.010105372293733516
2021-08-23,AAPL,0.010205031328134646
2021-08-24,AAPL,-0.0006012412174334519
2021-08-25,AAPL,-0.008457242801866119
2021-08-26,AAPL,-0.005542429909680612
2021-08-27,AAPL,0.007158887401044721
2021-08-30,AAPL,0.02996337659762547
2021-08-31,AAPL,-0.008460119122394446
2021-09-01,AAPL,0.004468600932047952
2021-09-02,AAPL,0.007447224640805313
2021-09-03,AAPL,0.0042216484268749795
2021-09-07,AAPL,0.015370530231988925
2021-09-08,AAPL,-0.010134824055772929
2021-09-09,AAPL,-0.0067276195412931655
2021-09-10,AAPL,-0.033662018775592085
2021-09-13,AAPL,0.003885871408861875
2021-09-14,AAPL,-0.009608097274159969
2021-09-15,AAPL,0.006124982295395183
2021-09-16,AAPL,-0.0016116844863001847
2021-09-17,AAPL,-0.018518540727275573
2021-09-20,AAPL,-0.021592381374796778
2021-09-21,AAPL,0.0034220680580730515
2021-09-22,AAPL,0.016731578194864375
2021-09-23,AAPL,0.006696706655778685
2021-09-24,AAPL,0.0006128753214275681
2021-09-27,AAPL,-0.010606435840145773
2021-09-28,AAPL,-0.024088745506265552
2021-09-29,AAPL,0.006461819797190433
2021-09-30,AAPL,-0.009355157549772768
2021-10-01,AAPL,0.008094117253616
2021-10-04,AAPL,-0.02491346645667831
2021-10-05,AAPL,0.01405942143519433
2021-10-06,AAPL,0.006287272178755206
2021-10-07,AAPL,0.009043568735731113
2021-10-08,AAPL,-0.0027259504704676874
2021-10-11,AAPL,-0.0006296839796891502
2021-10-12,AAPL,-0.009144523507506223
2021-10-13,AAPL,-0.004248979393042093
2021-10-14,AAPL,0.02002357980481604
2021-10-15,AAPL,0.0074843698448445505
2021-10-18,AAPL,0.011736931803463415
2021-10-19,AAPL,0.014967767800305249
2021-10-20,AAPL,0.0033555915860830087
2021-10-21,AAPL,0.001472871312754378
2021-10-22,AAPL,-0.005299179224686462
2021-10-25,AAPL,-0.00033610605356753785
2021-10-26,AAPL,0.004564178465233997
2021-10-27,AAPL,-0.003152534833686538
2021-10-28,AAPL,0.024684363514186555
2021-10-29,AAPL,-0.018322466084405947
2021-11-01,AAPL,-0.005623004519923774
2021-11-02,AAPL,0.007090883432732483
2021-11-03,AAPL,0.009750765533668349
2021-11-04,AAPL,-0.0035045473540068718
2021-11-05,AAPL,0.003575903068728812
2021-11-08,AAPL,-0.00556811279496144
2021-11-09,AAPL,0.0024563672911907114
2021-11-10,AAPL,-0.01934918145752965
2021-11-11,AAPL,-0.0003381029541434343
2021-11-12,AAPL,0.014234984795890696
2021-11-15,AAPL,6.675719333378609e-05
2021-11-16,AAPL,0.006644417196621954
2021-11-17,AAPL,0.016355900959328026
2021-11-18,AAPL,0.02813642306387273
2021-11-19,AAPL,0.016833336505288683
2021-11-22,AAPL,0.0029231459004456983
2021-11-23,AAPL,0.0024192343110200293
2021-11-24,AAPL,0.003278081794006361
2021-11-26,AAPL,-0.032190912865153624
2021-11-29,AAPL,0.021637791401035538
2021-11-30,AAPL,0.0310893147668807
2021-12-01,AAPL,-0.0032113419001500473
2021-12-02,AAPL,-0.00614887126838742
2021-12-03,AAPL,-0.011793440204568165
2021-12-06,AAPL,0.02127470392764087
2021-12-07,AAPL,0.03483253683890806
2021-12-08,AAPL,0.02252743791462745
2021-12-09,AAPL,-0.0029746770679708852
2021-12-10,AAPL,0.02762823938025136
2021-12-13,AAPL,-0.02089103723321152
2021-12-14,AAPL,-0.008055624950089279
2021-12-15,AAPL,0.028110362643544863
2021-12-16,AAPL,-0.04005522931647898
2021-12-17,AAPL,-0.0065232065711128264
2021-12-20,AAPL,-0.008154971471671072
2021-12-21,AAPL,0.01890672307064113
2021-12-22,AAPL,0.015202808558053765
2021-12-23,AAPL,0.00363730626660341
2021-12-27,AAPL,0.02271463692921157
2021-12-28,AAPL,-0.005784002474705079
2021-12-29,AAPL,0.0005018220443683111
2021-12-30,AAPL,-0.0065998639340815205
2021-12-31,AAPL,-0.003541390936683022
2022-01-03,AAPL,0.02469659924096253
2022-01-04,AAPL,-0.012772738569303341
2022-01-05,AAPL,-0.026960091884514092
2022-01-06,AAPL,-0.016834393139008648
2022-01-07,AAPL,0.0009879216655380827
2022-01-10,AAPL,0.00011622064098016278
2022-01-11,AAPL,0.016644587108675345
2022-01-12,AAPL,0.0025669697479428857
2022-01-13,AAPL,-0.019211556856618107
2022-01-14,AAPL,0.005097674171292357
2022-01-18,AAPL,-0.019074610236197723
2022-01-19,AAPL,-0.021249055510681136
2022-01-20,AAPL,-0.010401280865425676
2022-01-21,AAPL,-0.012847171220953973
2022-01-24,AAPL,-0.004876099494660521
2022-01-25,AAPL,-0.011450130002817993
2022-01-26,AAPL,-0.0005634949509372506
2022-01-27,AAPL,-0.0029472335247143103
2022-01-28,AAPL,0.06745055013925752
2022-01-31,AAPL,0.025790248828039236
2022-02-01,AAPL,-0.0009728934607686204
2022-02-02,AAPL,0.00701933378147449
2022-02-03,AAPL,-0.016860854758339032
2022-02-04,AAPL,-0.0016807224360769234
2022-02-07,AAPL,-0.004243516558891476
2022-02-08,AAPL,0.018298224961737445
2022-02-09,AAPL,0.008259626007902518
2022-02-10,AAPL,-0.023881857138332657
2022-02-11,AAPL,-0.020425663085091385
2022-02-14,AAPL,0.0014222097083247216
2022-02-15,AAPL,0.022888363632797865
2022-02-16,AAPL,-0.0013897337333952007
2022-02-17,AAPL,-0.021498629899402707
2022-02-18,AAPL,-0.00939980389642085
2022-02-22,AAPL,-0.017972918859151043
2022-02-23,AAPL,-0.026204693094720052
2022-02-24,AAPL,0.016542868832073496
2022-02-25,AAPL,0.012882209384355215
2022-02-28,AAPL,0.0016363113387042386
2022-03-01,AAPL,-0.011696058660247711
2022-03-02,AAPL,0.020379241954795485
2022-03-03,AAPL,-0.0019833331747803147
2022-03-04,AAPL,-0.018579949698614887
2022-03-07,AAPL,-0.024003046971102282
2022-03-08,AAPL,-0.011744881698633464
2022-03-09,AAPL,0.03439885504893386
2022-03-10,AAPL,-0.027562669159725394
2022-03-11,AAPL,-0.024199233384615666
2022-03-14,AAPL,-0.02692127771429067
2022-03-15,AAPL,0.02924542687287948
2022-03-16,AAPL,0.028602485309175783
2022-03-17,AAPL,0.0064332346711718355
2022-03-18,AAPL,0.020703223937821313
2022-03-21,AAPL,0.008501247168418316
2022-03-22,AAPL,0.020587306533773858
2022-03-23,AAPL,0.008199771612740735
2022-03-24,AAPL,0.022424772009961267
2022-03-25,AAPL,0.003727094567381516
2022-03-28,AAPL,0.005023974487648419
2022-03-29,AAPL,0.01895379719100281
2022-03-30,AAPL,-0.006671810100917725
2022-03-31,AAPL,-0.01793559162680408
2022-04-01,AAPL,-0.001719589226580333
2022-04-04,AAPL,0.023417025132010664
2022-04-05,AAPL,-0.019123717416924965
2022-04-06,AAPL,-0.018623104111972075
2022-04-07,AAPL,0.001802483215203952
2022-04-08,AAPL,-0.011980446396399832
2022-04-11,AAPL,-0.02584717456093083
2022-04-12,AAPL,0.011457599624483584
2022-04-13,AAPL,0.016210480659491322
2022-04-14,AAPL,-0.030447059662589912
2022-04-18,AAPL,-0.001331664078176814
2022-04-19,AAPL,0.01401620373723902
2022-04-20,AAPL,-0.0010159123315792657
2022-04-21,AAPL,-0.004855454173641748
2022-04-22,AAPL,-0.028215606096459584
2022-04-25,AAPL,0.006714681274619463
2022-04-26,AAPL,-0.03804258537266916
2022-04-27,AAPL,-0.0014678877601803423
2022-04-28,AAPL,0.04416558036220674
2022-04-29,AAPL,-0.037291737385535775
2022-05-02,AAPL,0.0019645496716404276
2022-05-03,AAPL,0.009576775820839382
2022-05-04,AAPL,0.04018984569427883
2022-05-05,AAPL,-0.05732848085451833
2022-05-06,AAPL,0.004715958638870933
2022-05-09,AAPL,-0.03375219603406886
2022-05-10,AAPL,0.01598335079715737
2022-05-11,AAPL,-0.053233446637453746
2022-05-12,AAPL,-0.027262321428915666
2022-05-13,AAPL,0.03141755487145229
2022-05-16,AAPL,-0.010729773448031815
2022-05-17,AAPL,0.02510494539072157
2022-05-18,AAPL,-0.058073404484517775
2022-05-19,AAPL,-0.02494966304038471
2022-05-20,AAPL,0.0017454020769951607
2022-05-23,AAPL,0.0393355377142133
2022-05-24,AAPL,-0.019403112800849203
2022-05-25,AAPL,0.001139215579798711
2022-05-26,AAPL,0.022934800610083527
2022-05-27,AAPL,0.03994795012325037
2022-05-31,AAPL,-0.0053607403184614075
2022-06-01,AAPL,-0.0008736119349239686
2022-06-02,AAPL,0.016671563117295854
2022-06-03,AAPL,-0.039318674807080095
2022-06-06,AAPL,0.005214049474696214
2022-06-07,AAPL,0.017433062215088096
2022-06-08,AAPL,-0.005056216743877609
2022-06-09,AAPL,-0.03661790391689801
2022-06-10,AAPL,-0.03939457773732556
2022-06-13,AAPL,-0.03903690510173078
2022-06-14,AAPL,0.006650446677938367
2022-06-15,AAPL,0.01991181980046434
2022-06-16,AAPL,-0.04045891769716239
2022-06-17,AAPL,0.011467266798805434
2022-06-21,AAPL,0.03223552322462192
2022-06-22,AAPL,-0.0038347262585344544
2022-06-23,AAPL,0.021344217300305942
2022-06-24,AAPL,0.02422149414541541
2022-06-27,AAPL,0.0
2022-06-28,AAPL,-0.030242050371092233
2022-06-29,AAPL,0.012939581013898712
2022-06-30,AAPL,-0.018192058741337808
2022-07-01,AAPL,0.016034945572411266
2022-07-05,AAPL,0.01875364807675805
2022-07-06,AAPL,0.009561302125212305
2022-07-07,AAPL,0.023716092313628014
2022-07-08,AAPL,0.004703459245119817
2022-07-11,AAPL,-0.014867725689646496
2022-07-12,AAPL,0.006810571427895863
2022-07-13,AAPL,-0.0025400459404926476
2022-07-14,AAPL,0.020275454402865743
2022-07-15,AAPL,0.011385005860057551
2022-07-18,AAPL,-0.020859120043225644
2022-07-19,AAPL,0.026371025055407993
2022-07-20,AAPL,0.013419537339884876
2022-07-21,AAPL,0.014981503286344126
2022-07-22,AAPL,-0.008144030736584183
2022-07-25,AAPL,-0.007425606396484466
2022-07-26,AAPL,-0.008865619559956045
2022-07-27,AAPL,0.03366205291993195
